,metric,partition,value,iteration
2,MAPE,valid,55.678713246107094,850
3,MAE,test,2458.6525484410417,850
4,MAE,train,2271.0393173960465,850
5,MAE,valid,2979.170874414214,850
6,emp_coverage_80pct,test,0.7157417893544734,850
7,emp_coverage_80pct,train,0.7413545816733068,850
8,emp_coverage_80pct,valid,0.6604506604506605,850
9,perc_lenght_80pct,test,5.964082971221507,850
10,perc_lenght_80pct,train,55.5967433842886,850
11,perc_lenght_80pct,valid,276.05942685930273,850
12,abs_lenght_80pct,test,6556.860962916462,850
13,abs_lenght_80pct,train,6545.884107641548,850
14,abs_lenght_80pct,valid,6786.16919382059,850
15,confidence_error,test,0.08863660474990837,850
16,confidence_error,train,0.07248479940131186,850
17,confidence_error,valid,0.14090680950148007,850
18,elbo,train,117019.83710384369,850
0,MAPE,test,2.1634020588686678,860
1,MAPE,train,28.343246236875377,860
2,MAPE,valid,68.73439453461428,860
3,MAE,test,2633.459225872385,860
4,MAE,train,2441.0732473201,860
5,MAE,valid,3339.6821834632365,860
6,emp_coverage_80pct,test,0.6964892412231031,860
7,emp_coverage_80pct,train,0.7203187250996016,860
8,emp_coverage_80pct,valid,0.627039627039627,860
9,perc_lenght_80pct,test,5.105655923769202,860
10,perc_lenght_80pct,train,54.14317286263066,860
11,perc_lenght_80pct,valid,275.48040229153344,860
12,abs_lenght_80pct,test,6778.083065911941,860
13,abs_lenght_80pct,train,6753.38665082418,860
14,abs_lenght_80pct,valid,7065.559645940754,860
15,confidence_error,test,0.10836459201455792,860
16,confidence_error,train,0.08654900640005578,860
17,confidence_error,valid,0.20469303946846804,860
18,elbo,train,106481.98170185089,860
0,MAPE,test,2.489458829291759,870
1,MAPE,train,29.361938173272474,870
2,MAPE,valid,70.07788240566016,870
3,MAE,test,2463.748150260124,870
4,MAE,train,2290.331107059268,870
5,MAE,valid,2894.3825222325436,870
6,emp_coverage_80pct,test,0.7180067950169875,870
7,emp_coverage_80pct,train,0.7349800796812749,870
8,emp_coverage_80pct,valid,0.6612276612276612,870
9,perc_lenght_80pct,test,5.974080308582872,870
10,perc_lenght_80pct,train,54.93986840200004,870
11,perc_lenght_80pct,valid,254.3450426720315,870
12,abs_lenght_80pct,test,6384.027811277665,870
13,abs_lenght_80pct,train,6393.438731985279,870
14,abs_lenght_80pct,valid,6650.9382003811115,870
15,confidence_error,test,0.08372081491337838,870
16,confidence_error,train,0.060426508629372565,870
17,confidence_error,valid,0.17455465169750878,870
18,elbo,train,108747.4383649826,870
0,MAPE,test,1.90423251633455,880
1,MAPE,train,24.542623271931607,880
2,MAPE,valid,68.94835447254975,880
3,MAE,test,2434.5176707159562,880
4,MAE,train,2282.087085775652,880
5,MAE,valid,2653.758176051378,880
6,emp_coverage_80pct,test,0.7372593431483578,880
7,emp_coverage_80pct,train,0.76,880
8,emp_coverage_80pct,valid,0.7055167055167055,880
9,perc_lenght_80pct,test,7.5836163316753185,880
10,perc_lenght_80pct,train,53.83008595431363,880
11,perc_lenght_80pct,valid,222.7766452993611,880
12,abs_lenght_80pct,test,6448.970692365822,880
13,abs_lenght_80pct,train,6438.287965593568,880
14,abs_lenght_80pct,valid,6598.692217656991,880
15,confidence_error,test,0.062382010440157315,880
16,confidence_error,train,0.07178067443346149,880
17,confidence_error,valid,0.09487970397726667,880
18,elbo,train,110934.03364896774,880
0,MAPE,test,2.270636258449991,890
1,MAPE,train,28.75471043704005,890
2,MAPE,valid,76.00408971137955,890
3,MAE,test,2548.344588317528,890
4,MAE,train,2365.11152514941,890
5,MAE,valid,3107.1505298781085,890
6,emp_coverage_80pct,test,0.7191392978482446,890
7,emp_coverage_80pct,train,0.7360956175298805,890
8,emp_coverage_80pct,valid,0.6588966588966589,890
9,perc_lenght_80pct,test,5.71529762462554,890
10,perc_lenght_80pct,train,56.07346881831183,890
11,perc_lenght_80pct,valid,267.7553067897599,890
12,abs_lenght_80pct,test,6849.41841731586,890
13,abs_lenght_80pct,train,6845.834702441876,890
14,abs_lenght_80pct,valid,7185.517934921818,890
15,confidence_error,test,0.07677274166530272,890
16,confidence_error,train,0.06704809723040366,890
17,confidence_error,valid,0.16342936428650717,890
18,elbo,train,105110.12976074219,890
0,MAPE,test,2.1658745207924683,900
1,MAPE,train,25.267907475796182,900
2,MAPE,valid,64.59402063628795,900
3,MAE,test,2544.4164401587295,900
4,MAE,train,2352.1216036448,900
5,MAE,valid,3120.9925586999802,900
6,emp_coverage_80pct,test,0.6987542468856173,900
7,emp_coverage_80pct,train,0.7101195219123506,900
8,emp_coverage_80pct,valid,0.6293706293706294,900
9,perc_lenght_80pct,test,4.940195370806976,900
10,perc_lenght_80pct,train,50.679023894001524,900
11,perc_lenght_80pct,valid,258.5766934210662,900
12,abs_lenght_80pct,test,6435.119830826471,900
13,abs_lenght_80pct,train,6454.755999421189,900
14,abs_lenght_80pct,valid,6658.698315782953,900
15,confidence_error,test,0.10366704493550488,900
16,confidence_error,train,0.09391533542962678,900
17,confidence_error,valid,0.1877830786589504,900
18,elbo,train,118904.63174247742,900
0,MAPE,test,2.7613564580374748,910
1,MAPE,train,25.689607684758915,910
2,MAPE,valid,56.32110357407582,910
3,MAE,test,2428.584598182688,910
4,MAE,train,2255.1681804376267,910
5,MAE,valid,2771.7199283247137,910
6,emp_coverage_80pct,test,0.7270668176670442,910
7,emp_coverage_80pct,train,0.7423107569721116,910
8,emp_coverage_80pct,valid,0.6557886557886557,910
9,perc_lenght_80pct,test,5.711635733814537,910
10,perc_lenght_80pct,train,56.06997316524868,910
11,perc_lenght_80pct,valid,227.6065501252677,910
12,abs_lenght_80pct,test,6199.025160915383,910
13,abs_lenght_80pct,train,6189.81485945642,910
14,abs_lenght_80pct,valid,6386.624491105893,910
15,confidence_error,test,0.061084991689476315,910
16,confidence_error,train,0.05808032738019185,910
17,confidence_error,valid,0.15667191373964554,910
18,elbo,train,107366.11649179459,910
0,MAPE,test,3.0296254883770963,920
1,MAPE,train,29.128561485408675,920
2,MAPE,valid,65.10854153513614,920
3,MAE,test,2506.492865298522,920
4,MAE,train,2346.620410433273,920
5,MAE,valid,2711.267473275423,920
6,emp_coverage_80pct,test,0.710079275198188,920
7,emp_coverage_80pct,train,0.7279681274900398,920
8,emp_coverage_80pct,valid,0.6612276612276612,920
9,perc_lenght_80pct,test,6.297103577192417,920
10,perc_lenght_80pct,train,51.71648678229708,920
11,perc_lenght_80pct,valid,222.7114920908042,920
12,abs_lenght_80pct,test,6290.072960911967,920
13,abs_lenght_80pct,train,6288.301606530084,920
14,abs_lenght_80pct,valid,6528.516628218343,920
15,confidence_error,test,0.10107555411745674,920
16,confidence_error,train,0.07089784210098381,920
17,confidence_error,valid,0.16945885860171578,920
18,elbo,train,112028.57175350189,920
0,MAPE,test,2.9011280501100076,930
1,MAPE,train,32.11578087635871,930
2,MAPE,valid,71.41991020398763,930
3,MAE,test,2565.525844002162,930
4,MAE,train,2370.04568212152,930
5,MAE,valid,2939.5079003678616,930
6,emp_coverage_80pct,test,0.6727066817667045,930
7,emp_coverage_80pct,train,0.6897211155378487,930
8,emp_coverage_80pct,valid,0.6223776223776224,930
9,perc_lenght_80pct,test,3.721251347291933,930
10,perc_lenght_80pct,train,45.23511257784531,930
11,perc_lenght_80pct,valid,244.84412656907327,930
12,abs_lenght_80pct,test,5990.678186801262,930
13,abs_lenght_80pct,train,5987.867741635851,930
14,abs_lenght_80pct,valid,6235.048506955446,930
15,confidence_error,test,0.17594804354357824,930
16,confidence_error,train,0.13362602488007153,930
17,confidence_error,valid,0.2472409178123464,930
18,elbo,train,106554.13959503174,930
0,MAPE,test,2.582245765974651,940
1,MAPE,train,30.229312224635226,940
2,MAPE,valid,71.07299335879625,940
3,MAE,test,2603.7905035434987,940
4,MAE,train,2401.3524667641996,940
5,MAE,valid,3274.7434570919527,940
6,emp_coverage_80pct,test,0.6976217440543602,940
7,emp_coverage_80pct,train,0.711394422310757,940
8,emp_coverage_80pct,valid,0.6068376068376068,940
9,perc_lenght_80pct,test,4.401206019463612,940
10,perc_lenght_80pct,train,50.93210690908466,940
11,perc_lenght_80pct,valid,249.3279780628225,940
12,abs_lenght_80pct,test,6587.052971432555,940
13,abs_lenght_80pct,train,6575.731955675282,940
14,abs_lenght_80pct,valid,6943.266400635539,940
15,confidence_error,test,0.11605083624933552,940
16,confidence_error,train,0.08731505976095619,940
17,confidence_error,valid,0.23891673405959118,940
18,elbo,train,105642.54171848297,940
0,MAPE,test,1.9439671877522584,950
1,MAPE,train,26.452487437655154,950
2,MAPE,valid,65.20537158706831,950
3,MAE,test,2481.2937264872976,950
4,MAE,train,2267.9220086840205,950
5,MAE,valid,3035.6165926846597,950
6,emp_coverage_80pct,test,0.7191392978482446,950
7,emp_coverage_80pct,train,0.7329083665338646,950
8,emp_coverage_80pct,valid,0.6441336441336442,950
9,perc_lenght_80pct,test,5.752929875579692,950
10,perc_lenght_80pct,train,49.73312897200449,950
11,perc_lenght_80pct,valid,242.57749742895953,950
12,abs_lenght_80pct,test,6338.126540899712,950
13,abs_lenght_80pct,train,6339.57682775556,950
14,abs_lenght_80pct,valid,6556.2897786054855,950
15,confidence_error,test,0.07494050422931556,950
16,confidence_error,train,0.05795937193500052,950
17,confidence_error,valid,0.19030096887239745,950
18,elbo,train,100334.42300319672,950
0,MAPE,test,2.2651887663445343,960
1,MAPE,train,27.98651093774502,960
2,MAPE,valid,74.62623872242986,960
3,MAE,test,2474.0442273764884,960
4,MAE,train,2260.580147578442,960
5,MAE,valid,2896.608430579838,960
6,emp_coverage_80pct,test,0.7010192525481314,960
7,emp_coverage_80pct,train,0.7239840637450199,960
8,emp_coverage_80pct,valid,0.6526806526806527,960
9,perc_lenght_80pct,test,6.109665173206296,960
10,perc_lenght_80pct,train,53.45988139297467,960
11,perc_lenght_80pct,valid,263.5483048545756,960
12,abs_lenght_80pct,test,6289.570053318971,960
13,abs_lenght_80pct,train,6300.318794530109,960
14,abs_lenght_80pct,valid,6606.813794694051,960
15,confidence_error,test,0.08654374416850663,960
16,confidence_error,train,0.08103097063474547,960
17,confidence_error,valid,0.16647057610869853,960
18,elbo,train,104239.16964054108,960
0,MAPE,test,2.3021872677954205,970
1,MAPE,train,25.972136784118963,970
2,MAPE,valid,60.981372031211286,970
3,MAE,test,2576.6041122018355,970
4,MAE,train,2351.5045813651695,970
5,MAE,valid,2987.774666982325,970
6,emp_coverage_80pct,test,0.6670441676104191,970
7,emp_coverage_80pct,train,0.6925896414342629,970
8,emp_coverage_80pct,valid,0.6114996114996115,970
9,perc_lenght_80pct,test,5.078949899928595,970
10,perc_lenght_80pct,train,52.41211234056555,970
11,perc_lenght_80pct,valid,236.01564482714153,970
12,abs_lenght_80pct,test,6068.278791833465,970
13,abs_lenght_80pct,train,6060.386160907657,970
14,abs_lenght_80pct,valid,6344.078622629613,970
15,confidence_error,test,0.12735321450528117,970
16,confidence_error,train,0.09216223330584365,970
17,confidence_error,valid,0.20928241834356123,970
18,elbo,train,112876.32009220123,970
0,MAPE,test,2.320494167239898,980
1,MAPE,train,26.723083853182967,980
2,MAPE,valid,51.242752145921095,980
3,MAE,test,2552.0154862905238,980
4,MAE,train,2350.5466506443026,980
5,MAE,valid,3237.9100928303455,980
6,emp_coverage_80pct,test,0.6885617214043035,980
7,emp_coverage_80pct,train,0.7137848605577689,980
8,emp_coverage_80pct,valid,0.6301476301476302,980
9,perc_lenght_80pct,test,4.910979115609862,980
10,perc_lenght_80pct,train,52.397223989237254,980
11,perc_lenght_80pct,valid,287.5745314113294,980
12,abs_lenght_80pct,test,6620.441544743907,980
13,abs_lenght_80pct,train,6586.057497681643,980
14,abs_lenght_80pct,valid,6901.459047677027,980
15,confidence_error,test,0.11181334821702735,980
16,confidence_error,train,0.08760834028318214,980
17,confidence_error,valid,0.18223674807990842,980
18,elbo,train,108084.11732959747,980
0,MAPE,test,2.412132272070556,990
1,MAPE,train,25.763078326490263,990
2,MAPE,valid,59.242868730821755,990
3,MAE,test,2489.6719239497825,990
4,MAE,train,2287.731067041218,990
5,MAE,valid,3161.3908747025525,990
6,emp_coverage_80pct,test,0.7225368063420159,990
7,emp_coverage_80pct,train,0.7437450199203187,990
8,emp_coverage_80pct,valid,0.6643356643356644,990
9,perc_lenght_80pct,test,5.908699441232377,990
10,perc_lenght_80pct,train,52.06110393886551,990
11,perc_lenght_80pct,valid,259.5610266901049,990
12,abs_lenght_80pct,test,6623.708991407203,990
13,abs_lenght_80pct,train,6600.004020376894,990
14,abs_lenght_80pct,valid,6868.436421336185,990
15,confidence_error,test,0.086486411313142,990
16,confidence_error,train,0.06937389954053011,990
17,confidence_error,valid,0.15666554222195037,990
18,elbo,train,101277.30705928802,990
0,MAPE,test,2.116147121881918,1000
1,MAPE,train,25.911761615695422,1000
2,MAPE,valid,55.77044403198027,1000
3,MAE,test,2483.0169556023516,1000
4,MAE,train,2273.97606926669,1000
5,MAE,valid,3047.648975937258,1000
6,emp_coverage_80pct,test,0.6976217440543602,1000
7,emp_coverage_80pct,train,0.7169721115537848,1000
8,emp_coverage_80pct,valid,0.6324786324786325,1000
9,perc_lenght_80pct,test,4.769922077121147,1000
10,perc_lenght_80pct,train,45.89128092332415,1000
11,perc_lenght_80pct,valid,205.87582378403033,1000
12,abs_lenght_80pct,test,6159.168598253345,1000
13,abs_lenght_80pct,train,6140.246034782016,1000
14,abs_lenght_80pct,valid,6413.435022504854,1000
15,confidence_error,test,0.10705778100763033,1000
16,confidence_error,train,0.07991623306358075,1000
17,confidence_error,valid,0.18341060720037983,1000
18,elbo,train,100794.69362068176,1000
0,MAPE,test,2.1431601139281757,1010
1,MAPE,train,22.971098078929373,1010
2,MAPE,valid,45.4457940018956,1010
3,MAE,test,2576.2630217254755,1010
4,MAE,train,2362.232567996769,1010
5,MAE,valid,3169.677358667807,1010
6,emp_coverage_80pct,test,0.6998867497168743,1010
7,emp_coverage_80pct,train,0.7236653386454184,1010
8,emp_coverage_80pct,valid,0.6317016317016317,1010
9,perc_lenght_80pct,test,6.365405116097146,1010
10,perc_lenght_80pct,train,50.49716491114745,1010
11,perc_lenght_80pct,valid,218.07870274514275,1010
12,abs_lenght_80pct,test,6386.435939559385,1010
13,abs_lenght_80pct,train,6365.104168702957,1010
14,abs_lenght_80pct,valid,6644.37536190912,1010
15,confidence_error,test,0.09601287102250243,1010
16,confidence_error,train,0.0706687686505125,1010
17,confidence_error,valid,0.17373847022818453,1010
18,elbo,train,102646.56387329102,1010
0,MAPE,test,2.858731577793502,1020
1,MAPE,train,23.17250550016551,1020
2,MAPE,valid,37.881611955484416,1020
3,MAE,test,2502.1463960751726,1020
4,MAE,train,2313.401879516313,1020
5,MAE,valid,2965.1469748415657,1020
6,emp_coverage_80pct,test,0.7044167610419027,1020
7,emp_coverage_80pct,train,0.7168127490039841,1020
8,emp_coverage_80pct,valid,0.6363636363636364,1020
9,perc_lenght_80pct,test,4.742583107544578,1020
10,perc_lenght_80pct,train,48.57694453395153,1020
11,perc_lenght_80pct,valid,227.1720026372715,1020
12,abs_lenght_80pct,test,6282.062079652576,1020
13,abs_lenght_80pct,train,6253.238537386075,1020
14,abs_lenght_80pct,valid,6488.6156676534165,1020
15,confidence_error,test,0.09821232889467062,1020
16,confidence_error,train,0.08399514743358924,1020
17,confidence_error,valid,0.1646567650839604,1020
18,elbo,train,109573.93496990204,1020
0,MAPE,test,2.460457913257309,1030
1,MAPE,train,23.622632227841525,1030
2,MAPE,valid,56.61810972661162,1030
3,MAE,test,2441.4194927183603,1030
4,MAE,train,2267.0476756318576,1030
5,MAE,valid,2846.4842923374385,1030
6,emp_coverage_80pct,test,0.7078142695356738,1030
7,emp_coverage_80pct,train,0.7294023904382471,1030
8,emp_coverage_80pct,valid,0.668997668997669,1030
9,perc_lenght_80pct,test,5.181955099418416,1030
10,perc_lenght_80pct,train,48.95191546073956,1030
11,perc_lenght_80pct,valid,225.60752699064088,1030
12,abs_lenght_80pct,test,6166.276118588338,1030
13,abs_lenght_80pct,train,6183.9682735616525,1030
14,abs_lenght_80pct,valid,6473.851953867827,1030
15,confidence_error,test,0.07553405843827812,1030
16,confidence_error,train,0.07082619951514227,1030
17,confidence_error,valid,0.15106970642315248,1030
18,elbo,train,108324.29434204102,1030
0,MAPE,test,2.335209734397916,1040
1,MAPE,train,26.972752109444745,1040
2,MAPE,valid,73.94269865886066,1040
3,MAE,test,2456.2015264235915,1040
4,MAE,train,2304.9689967256063,1040
5,MAE,valid,2964.6384101076887,1040
6,emp_coverage_80pct,test,0.710079275198188,1040
7,emp_coverage_80pct,train,0.7257370517928287,1040
8,emp_coverage_80pct,valid,0.6371406371406372,1040
9,perc_lenght_80pct,test,7.881763941746491,1040
10,perc_lenght_80pct,train,51.48222369987353,1040
11,perc_lenght_80pct,valid,204.61091073117137,1040
12,abs_lenght_80pct,test,6205.492570984356,1040
13,abs_lenght_80pct,train,6213.154022603828,1040
14,abs_lenght_80pct,valid,6505.476216281259,1040
15,confidence_error,test,0.09475544872535652,1040
16,confidence_error,train,0.07203607523425665,1040
17,confidence_error,valid,0.20100133987166058,1040
18,elbo,train,103407.59230899811,1040
0,MAPE,test,2.637602087071093,1050
1,MAPE,train,25.163725748688453,1050
2,MAPE,valid,65.12062384613762,1050
3,MAE,test,2472.9017692038888,1050
4,MAE,train,2325.3825120611345,1050
5,MAE,valid,3043.233073781688,1050
6,emp_coverage_80pct,test,0.6885617214043035,1050
7,emp_coverage_80pct,train,0.7064541832669323,1050
8,emp_coverage_80pct,valid,0.6107226107226107,1050
9,perc_lenght_80pct,test,5.899361412201572,1050
10,perc_lenght_80pct,train,47.706417393869145,1050
11,perc_lenght_80pct,valid,226.52254111015245,1050
12,abs_lenght_80pct,test,6110.601343351435,1050
13,abs_lenght_80pct,train,6119.65441636885,1050
14,abs_lenght_80pct,valid,6350.036764380884,1050
15,confidence_error,test,0.10605191076764447,1050
16,confidence_error,train,0.08497443610315092,1050
17,confidence_error,valid,0.22230675908218764,1050
18,elbo,train,111963.32457017899,1050
0,MAPE,test,2.5168167104628987,1060
1,MAPE,train,25.311761654101687,1060
2,MAPE,valid,65.58086945980284,1060
3,MAE,test,2569.5218110976457,1060
4,MAE,train,2398.3104046937306,1060
5,MAE,valid,3190.4254564576054,1060
6,emp_coverage_80pct,test,0.6579841449603624,1060
7,emp_coverage_80pct,train,0.6755378486055776,1060
8,emp_coverage_80pct,valid,0.5835275835275835,1060
9,perc_lenght_80pct,test,4.459079395382152,1060
10,perc_lenght_80pct,train,46.3214550482625,1060
11,perc_lenght_80pct,valid,231.11308884468647,1060
12,abs_lenght_80pct,test,6201.76715992588,1060
13,abs_lenght_80pct,train,6192.735698623571,1060
14,abs_lenght_80pct,valid,6544.54768942342,1060
15,confidence_error,test,0.12994442382302954,1060
16,confidence_error,train,0.11231675894008306,1060
17,confidence_error,valid,0.24553176981748412,1060
18,elbo,train,107167.34168052673,1060
0,MAPE,test,1.989923729328726,1070
1,MAPE,train,23.35470424377377,1070
2,MAPE,valid,52.9846669234648,1070
3,MAE,test,2437.2048855995213,1070
4,MAE,train,2268.493797192487,1070
5,MAE,valid,2799.091560800311,1070
6,emp_coverage_80pct,test,0.6919592298980748,1070
7,emp_coverage_80pct,train,0.7190438247011952,1070
8,emp_coverage_80pct,valid,0.6534576534576535,1070
9,perc_lenght_80pct,test,5.3897797820838065,1070
10,perc_lenght_80pct,train,46.98159236663449,1070
11,perc_lenght_80pct,valid,233.95245796297468,1070
12,abs_lenght_80pct,test,6063.568464769883,1070
13,abs_lenght_80pct,train,6050.166618370275,1070
14,abs_lenght_80pct,valid,6299.915110387076,1070
15,confidence_error,test,0.08561068930037173,1070
16,confidence_error,train,0.07330958504341653,1070
17,confidence_error,valid,0.16359542810283337,1070
18,elbo,train,108619.38567829132,1070
0,MAPE,test,1.531827713604452,1080
1,MAPE,train,25.184855854396748,1080
2,MAPE,valid,65.63919672743619,1080
3,MAE,test,2485.492697966806,1080
4,MAE,train,2309.161344251127,1080
5,MAE,valid,3055.5370633619846,1080
6,emp_coverage_80pct,test,0.7010192525481314,1080
7,emp_coverage_80pct,train,0.7260557768924303,1080
8,emp_coverage_80pct,valid,0.6262626262626263,1080
9,perc_lenght_80pct,test,5.8113946403880545,1080
10,perc_lenght_80pct,train,47.619676060608995,1080
11,perc_lenght_80pct,valid,208.83406854279383,1080
12,abs_lenght_80pct,test,6262.510703246134,1080
13,abs_lenght_80pct,train,6225.848106508186,1080
14,abs_lenght_80pct,valid,6406.209958801446,1080
15,confidence_error,test,0.0943346697973617,1080
16,confidence_error,train,0.0715248132600792,1080
17,confidence_error,valid,0.19501932188964255,1080
18,elbo,train,101505.91203594208,1080
0,MAPE,test,1.9871882332051076,1090
1,MAPE,train,23.565895166624145,1090
2,MAPE,valid,54.55189707275419,1090
3,MAE,test,2483.8904257502854,1090
4,MAE,train,2307.9114881225187,1090
5,MAE,valid,3022.5341208964646,1090
6,emp_coverage_80pct,test,0.7055492638731596,1090
7,emp_coverage_80pct,train,0.7247808764940239,1090
8,emp_coverage_80pct,valid,0.6487956487956488,1090
9,perc_lenght_80pct,test,7.157415138707847,1090
10,perc_lenght_80pct,train,54.79327727347906,1090
11,perc_lenght_80pct,valid,228.83527735280018,1090
12,abs_lenght_80pct,test,6230.838250787603,1090
13,abs_lenght_80pct,train,6221.146034294115,1090
14,abs_lenght_80pct,valid,6435.203140302512,1090
15,confidence_error,test,0.10430496227364683,1090
16,confidence_error,train,0.07821705746111765,1090
17,confidence_error,valid,0.17653794354268987,1090
18,elbo,train,102006.65606403351,1090
0,MAPE,test,2.032065827269409,1100
1,MAPE,train,26.933528092682895,1100
2,MAPE,valid,76.35741457620118,1100
3,MAE,test,2578.7894264713723,1100
4,MAE,train,2377.5563635520493,1100
5,MAE,valid,3308.877396759056,1100
6,emp_coverage_80pct,test,0.6579841449603624,1100
7,emp_coverage_80pct,train,0.68398406374502,1100
8,emp_coverage_80pct,valid,0.5858585858585859,1100
9,perc_lenght_80pct,test,4.975125417387809,1100
10,perc_lenght_80pct,train,48.82706396243489,1100
11,perc_lenght_80pct,valid,220.9552391325563,1100
12,abs_lenght_80pct,test,6162.816193386522,1100
13,abs_lenght_80pct,train,6159.9690655465665,1100
14,abs_lenght_80pct,valid,6473.0216932665335,1100
15,confidence_error,test,0.14616973675087253,1100
16,confidence_error,train,0.11785942629482071,1100
17,confidence_error,valid,0.2808066853781139,1100
18,elbo,train,115286.13002061844,1100
0,MAPE,test,2.551957125195334,1110
1,MAPE,train,27.379574502005397,1110
2,MAPE,valid,66.5111424667612,1110
3,MAE,test,2528.239527511857,1110
4,MAE,train,2347.5785187531183,1110
5,MAE,valid,3197.446527838482,1110
6,emp_coverage_80pct,test,0.6795016987542469,1110
7,emp_coverage_80pct,train,0.7021513944223108,1110
8,emp_coverage_80pct,valid,0.6223776223776224,1110
9,perc_lenght_80pct,test,5.8546027317181135,1110
10,perc_lenght_80pct,train,52.877833964591446,1110
11,perc_lenght_80pct,valid,228.84607226584083,1110
12,abs_lenght_80pct,test,6224.386608929962,1110
13,abs_lenght_80pct,train,6204.200152955976,1110
14,abs_lenght_80pct,valid,6510.019300004257,1110
15,confidence_error,test,0.10888828330966288,1110
16,confidence_error,train,0.09021733135098091,1110
17,confidence_error,valid,0.21490953490953488,1110
18,elbo,train,114834.01143407822,1110
0,MAPE,test,1.99682825494871,1120
1,MAPE,train,25.755826745206086,1120
2,MAPE,valid,74.91269760007944,1120
3,MAE,test,2424.053748761326,1120
4,MAE,train,2254.0772885925135,1120
5,MAE,valid,2858.4073490160017,1120
6,emp_coverage_80pct,test,0.6987542468856173,1120
7,emp_coverage_80pct,train,0.7155378486055777,1120
8,emp_coverage_80pct,valid,0.6449106449106449,1120
9,perc_lenght_80pct,test,5.569002136419851,1120
10,perc_lenght_80pct,train,50.17266721908919,1120
11,perc_lenght_80pct,valid,234.7431761245836,1120
12,abs_lenght_80pct,test,6046.723045789749,1120
13,abs_lenght_80pct,train,6044.670635678873,1120
14,abs_lenght_80pct,valid,6337.695793114616,1120
15,confidence_error,test,0.09221131774369212,1120
16,confidence_error,train,0.07011521201491411,1120
17,confidence_error,valid,0.19947972662258373,1120
18,elbo,train,107255.42555332184,1120
0,MAPE,test,2.003348164401912,1130
1,MAPE,train,26.64389492146814,1130
2,MAPE,valid,64.35835743035031,1130
3,MAE,test,2436.421711340071,1130
4,MAE,train,2252.8385023904475,1130
5,MAE,valid,2887.61109422045,1130
6,emp_coverage_80pct,test,0.6896942242355606,1130
7,emp_coverage_80pct,train,0.7016733067729084,1130
8,emp_coverage_80pct,valid,0.6208236208236209,1130
9,perc_lenght_80pct,test,4.956798032513985,1130
10,perc_lenght_80pct,train,44.239234611601944,1130
11,perc_lenght_80pct,valid,204.56003323154494,1130
12,abs_lenght_80pct,test,5893.365245564141,1130
13,abs_lenght_80pct,train,5862.647554896635,1130
14,abs_lenght_80pct,valid,6092.2659537743,1130
15,confidence_error,test,0.10537219957897878,1130
16,confidence_error,train,0.08784114970687844,1130
17,confidence_error,valid,0.22003699310472485,1130
18,elbo,train,105632.16598129272,1130
0,MAPE,test,1.951844007360431,1140
1,MAPE,train,28.075087190954267,1140
2,MAPE,valid,78.44774687696798,1140
3,MAE,test,2613.7694765934693,1140
4,MAE,train,2440.0778757999306,1140
5,MAE,valid,3406.224300046739,1140
6,emp_coverage_80pct,test,0.6534541336353341,1140
7,emp_coverage_80pct,train,0.679203187250996,1140
8,emp_coverage_80pct,valid,0.5843045843045843,1140
9,perc_lenght_80pct,test,4.8835372418753025,1140
10,perc_lenght_80pct,train,48.72302367205456,1140
11,perc_lenght_80pct,valid,229.7380358676842,1140
12,abs_lenght_80pct,test,6073.808052402043,1140
13,abs_lenght_80pct,train,6067.794036423471,1140
14,abs_lenght_80pct,valid,6354.740881494535,1140
15,confidence_error,test,0.14533376841755724,1140
16,confidence_error,train,0.11796432500402389,1140
17,confidence_error,valid,0.27056762285333713,1140
18,elbo,train,99774.80340623856,1140
0,MAPE,test,2.206130165517633,1150
1,MAPE,train,26.56501767163856,1150
2,MAPE,valid,70.7450125722267,1150
3,MAE,test,2577.7373951550153,1150
4,MAE,train,2400.75098997137,1150
5,MAE,valid,3236.4098065692992,1150
6,emp_coverage_80pct,test,0.6783691959229898,1150
7,emp_coverage_80pct,train,0.6959362549800797,1150
8,emp_coverage_80pct,valid,0.6052836052836053,1150
9,perc_lenght_80pct,test,6.455627382307781,1150
10,perc_lenght_80pct,train,45.3678185551669,1150
11,perc_lenght_80pct,valid,224.78338901392104,1150
12,abs_lenght_80pct,test,6227.259268767659,1150
13,abs_lenght_80pct,train,6227.774147211177,1150
14,abs_lenght_80pct,valid,6544.65509068052,1150
15,confidence_error,test,0.13118493256537597,1150
16,confidence_error,train,0.10493067032162894,1150
17,confidence_error,valid,0.23435900607329183,1150
18,elbo,train,101270.66919231415,1150
0,MAPE,test,2.5162105977133034,1160
1,MAPE,train,28.874912243014524,1160
2,MAPE,valid,69.42461976894712,1160
3,MAE,test,2423.5351359888173,1160
4,MAE,train,2251.337801117411,1160
5,MAE,valid,3015.6671250819486,1160
6,emp_coverage_80pct,test,0.6670441676104191,1160
7,emp_coverage_80pct,train,0.6798406374501992,1160
8,emp_coverage_80pct,valid,0.5889665889665889,1160
9,perc_lenght_80pct,test,4.945472886842913,1160
10,perc_lenght_80pct,train,46.8130504822566,1160
11,perc_lenght_80pct,valid,207.44862221300284,1160
12,abs_lenght_80pct,test,5549.810419293654,1160
13,abs_lenght_80pct,train,5532.153305913315,1160
14,abs_lenght_80pct,valid,5739.592481699517,1160
15,confidence_error,test,0.16528068665613563,1160
16,confidence_error,train,0.14061243060411416,1160
17,confidence_error,valid,0.3011898577612864,1160
18,elbo,train,103056.49208974838,1160
